step,action
1,28
2,28
3,6
4,28
0,36
1,9
2,28
3,28
4,38
5,28
6,28
0,10
1,28
2,6
3,28
4,28
5,27
6,6
7,6
0,9
1,36
2,6
3,28
4,6
5,6
0,10
1,19
2,30
3,5
4,38
0,1
1,31
0,28
1,23
2,4
3,6
4,38
5,28
6,6
7,6
0,36
1,31
2,6
3,6
4,6
0,10
1,6
2,28
3,38
4,6
5,38
0,10
1,10
2,36
3,6
4,2
0,10
1,9
2,1
3,28
4,6
5,6
6,15
7,28
0,10
0,36
1,31
2,6
3,4
4,6
5,31
0,1
1,28
2,2
3,6
4,6
0,36
1,31
2,36
3,7
4,28
5,37
6,28
7,6
0,36
1,9
2,38
3,28
4,38
5,28
6,31
0,36
1,31
2,28
3,25
4,27
5,30
0,36
1,36
2,2
3,28
4,28
5,36
6,6
7,6
0,9
1,30
2,7
3,6
4,6
5,6
6,6
7,28
8,28
0,36
1,31
2,28
3,28
4,28
5,6
6,28
7,28
0,36
1,14
2,28
3,6
4,28
5,28
6,28
7,28
8,28
0,9
1,40
2,6
3,30
4,6
5,29
6,28
7,28
8,28
9,14
0,10
1,30
2,6
3,6
4,24
0,36
1,2
2,24
3,9
4,28
5,28
6,28
0,10
1,19
2,37
3,6
4,28
5,28
6,6
0,1
1,9
2,5
3,28
4,28
5,28
0,10
1,10
2,6
3,28
4,1
5,24
6,28
7,28
8,28
9,38
10,38
11,27
12,28
0,10
1,28
2,41
3,6
4,6
0,9
1,1
2,28
3,7
4,6
5,6
6,6
7,38
8,28
9,28
10,6
0,10
1,10
0,36
1,9
2,6
3,38
4,6
5,6
0,36
1,28
2,28
3,2
4,25
5,6
0,1
1,19
2,19
3,28
4,6
5,35
6,28
0,10
1,28
2,28
3,6
4,31
5,25
6,4
7,28
8,6
9,6
10,28
11,28
12,28
13,6
14,6
0,10
1,36
2,31
3,28
4,28
5,9
6,28
7,28
8,28
9,6
10,28
11,31
0,10
1,1
2,40
3,6
4,28
5,28
6,25
7,28
8,28
