step,action
5,39
6,16
7,30
8,38
9,4
10,15
0,1
1,23
2,9
3,39
4,30
5,9
0,1
1,9
2,9
3,26
4,7
5,30
6,23
0,1
1,23
2,9
3,9
0,1
1,1
2,9
3,1
4,15
5,37
6,39
7,15
8,23
9,14
10,30
0,1
1,9
2,38
3,30
4,27
5,14
6,38
7,37
0,1
1,23
2,9
3,16
4,28
5,26
6,14
7,39
8,14
0,1
1,1
2,1
3,6
4,23
5,39
6,38
7,37
8,16
9,36
10,7
0,23
1,1
2,9
3,9
4,7
5,7
6,26
7,16
8,14
9,30
0,1
1,9
2,14
3,14
4,38
0,1
1,1
2,9
3,9
0,23
1,1
2,9
3,27
4,39
5,16
6,14
7,38
8,39
0,23
1,1
2,9
3,9
4,30
0,1
1,9
2,9
3,38
4,26
5,37
6,26
7,14
0,1
1,1
2,9
3,9
4,30
5,37
6,38
7,38
0,23
1,23
2,1
3,38
4,38
0,23
1,1
2,26
3,9
4,30
5,30
6,38
7,14
8,7
9,28
10,29
11,14
12,26
13,39
14,38
0,1
1,1
2,9
3,26
4,30
5,7
6,38
7,27
8,26
0,1
1,23
2,16
3,28
4,16
5,16
6,15
0,1
1,1
2,1
3,9
4,5
5,30
6,38
7,37
8,28
9,4
10,7
0,1
1,1
